year,section,characteristic,income_group,estimate_raw,estimate,flag
2021,Heating Problems,With heating equipment and occupied last winter,"$180,000 to $199,999","2,474",2474.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"$20,000 to $29,999","10,270",10270.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"$200,000 or more","9,931",9931.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"$30,000 to $39,999","9,830",9830.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"$40,000 to $49,999","9,618",9618.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"$50,000 to $59,999","8,315",8315.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"$60,000 to $79,999","15,177",15177.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"$80,000 to $99,999","11,395",11395.0,ok
2021,Heating Problems,With heating equipment and occupied last winter,"Less than $10,000","9,715",9715.0,ok
2021,Housing Adequacy,Adequate,"$10,000 to $19,999","9,424",9424.0,ok
2021,Housing Adequacy,Adequate,"$100,000 to $119,999","9,363",9363.0,ok
2021,Housing Adequacy,Adequate,"$120,000 to $139,999","7,031",7031.0,ok
2021,Housing Adequacy,Adequate,"$140,000 to $159,999","5,371",5371.0,ok
2021,Housing Adequacy,Adequate,"$160,000 to $179,999","3,523",3523.0,ok
2021,Housing Adequacy,Adequate,"$180,000 to $199,999","2,543",2543.0,ok
2021,Housing Adequacy,Adequate,"$20,000 to $29,999","10,214",10214.0,ok
2021,Housing Adequacy,Adequate,"$200,000 or more","10,180",10180.0,ok
2021,Housing Adequacy,Adequate,"$30,000 to $39,999","9,876",9876.0,ok
2021,Housing Adequacy,Adequate,"$40,000 to $49,999","9,636",9636.0,ok
2021,Housing Adequacy,Adequate,"$50,000 to $59,999","8,375",8375.0,ok
2021,Housing Adequacy,Adequate,"$60,000 to $79,999","15,434",15434.0,ok
2021,Housing Adequacy,Adequate,"$80,000 to $99,999","11,553",11553.0,ok
2021,Housing Adequacy,Adequate,"Less than $10,000","9,294",9294.0,ok
2021,Housing Adequacy,Electric or wiring,"$10,000 to $19,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$100,000 to $119,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$120,000 to $139,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$140,000 to $159,999",.,,blank_or_na
2021,Housing Adequacy,Electric or wiring,"$160,000 to $179,999",.,,blank_or_na
2021,Housing Adequacy,Electric or wiring,"$180,000 to $199,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$20,000 to $29,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$200,000 or more",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$30,000 to $39,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$40,000 to $49,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$50,000 to $59,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$60,000 to $79,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"$80,000 to $99,999",S,,suppressed
2021,Housing Adequacy,Electric or wiring,"Less than $10,000",51,51.0,ok
2021,Housing Adequacy,Heating,"$10,000 to $19,999",134,134.0,ok
2021,Housing Adequacy,Heating,"$100,000 to $119,999",48,48.0,ok
2021,Housing Adequacy,Heating,"$120,000 to $139,999",31,31.0,ok
2021,Housing Adequacy,Heating,"$140,000 to $159,999",S,,suppressed
2021,Housing Adequacy,Heating,"$160,000 to $179,999",S,,suppressed
2021,Housing Adequacy,Heating,"$180,000 to $199,999",S,,suppressed
2021,Housing Adequacy,Heating,"$20,000 to $29,999",128,128.0,ok
2021,Housing Adequacy,Heating,"$200,000 or more",S,,suppressed
2021,Housing Adequacy,Heating,"$30,000 to $39,999",96,96.0,ok
2021,Housing Adequacy,Heating,"$40,000 to $49,999",75,75.0,ok
2021,Housing Adequacy,Heating,"$50,000 to $59,999",136,136.0,ok
2021,Housing Adequacy,Heating,"$60,000 to $79,999",117,117.0,ok
2021,Housing Adequacy,Heating,"$80,000 to $99,999",55,55.0,ok
2021,Housing Adequacy,Heating,"Less than $10,000",186,186.0,ok
2021,Housing Adequacy,Moderately inadequate,"$10,000 to $19,999",636,636.0,ok
2021,Housing Adequacy,Moderately inadequate,"$100,000 to $119,999",226,226.0,ok
2021,Housing Adequacy,Moderately inadequate,"$120,000 to $139,999",125,125.0,ok
2021,Housing Adequacy,Moderately inadequate,"$140,000 to $159,999",154,154.0,ok
2021,Housing Adequacy,Moderately inadequate,"$160,000 to $179,999",68,68.0,ok
2021,Housing Adequacy,Moderately inadequate,"$180,000 to $199,999",62,62.0,ok
2021,Housing Adequacy,Moderately inadequate,"$20,000 to $29,999",511,511.0,ok
2021,Housing Adequacy,Moderately inadequate,"$200,000 or more",183,183.0,ok
2021,Housing Adequacy,Moderately inadequate,"$30,000 to $39,999",481,481.0,ok
2021,Housing Adequacy,Moderately inadequate,"$40,000 to $49,999",466,466.0,ok
2021,Housing Adequacy,Moderately inadequate,"$50,000 to $59,999",332,332.0,ok
2021,Housing Adequacy,Moderately inadequate,"$60,000 to $79,999",550,550.0,ok
2021,Housing Adequacy,Moderately inadequate,"$80,000 to $99,999",366,366.0,ok
2021,Housing Adequacy,Moderately inadequate,"Less than $10,000",694,694.0,ok
2021,Housing Adequacy,Other,"$10,000 to $19,999",388,388.0,ok
2021,Housing Adequacy,Other,"$100,000 to $119,999",114,114.0,ok
2021,Housing Adequacy,Other,"$120,000 to $139,999",50,50.0,ok
2021,Housing Adequacy,Other,"$140,000 to $159,999",51,51.0,ok
2021,Housing Adequacy,Other,"$160,000 to $179,999",S,,suppressed
2021,Housing Adequacy,Other,"$180,000 to $199,999",S,,suppressed
2021,Housing Adequacy,Other,"$20,000 to $29,999",277,277.0,ok
2021,Housing Adequacy,Other,"$200,000 or more",52,52.0,ok
2021,Housing Adequacy,Other,"$30,000 to $39,999",267,267.0,ok
2021,Housing Adequacy,Other,"$40,000 to $49,999",241,241.0,ok
2021,Housing Adequacy,Other,"$50,000 to $59,999",165,165.0,ok
2021,Housing Adequacy,Other,"$60,000 to $79,999",277,277.0,ok
2021,Housing Adequacy,Other,"$80,000 to $99,999",185,185.0,ok
2021,Housing Adequacy,Other,"Less than $10,000",408,408.0,ok
2021,Housing Adequacy,Plumbing,"$10,000 to $19,999",60,60.0,ok
2021,Housing Adequacy,Plumbing,"$100,000 to $119,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$120,000 to $139,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$140,000 to $159,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$160,000 to $179,999",.,,blank_or_na
2021,Housing Adequacy,Plumbing,"$180,000 to $199,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$20,000 to $29,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$200,000 or more",S,,suppressed
2021,Housing Adequacy,Plumbing,"$30,000 to $39,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$40,000 to $49,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$50,000 to $59,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$60,000 to $79,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"$80,000 to $99,999",S,,suppressed
2021,Housing Adequacy,Plumbing,"Less than $10,000",113,113.0,ok
2021,Housing Adequacy,Severely inadequate,"$10,000 to $19,999",258,258.0,ok
2021,Housing Adequacy,Severely inadequate,"$100,000 to $119,999",89,89.0,ok
2021,Housing Adequacy,Severely inadequate,"$120,000 to $139,999",44,44.0,ok
2021,Housing Adequacy,Severely inadequate,"$140,000 to $159,999",S,,suppressed
2021,Housing Adequacy,Severely inadequate,"$160,000 to $179,999",S,,suppressed
2021,Housing Adequacy,Severely inadequate,"$180,000 to $199,999",S,,suppressed
2021,Housing Adequacy,Severely inadequate,"$20,000 to $29,999",223,223.0,ok
2021,Housing Adequacy,Severely inadequate,"$200,000 or more",50,50.0,ok
2021,Housing Adequacy,Severely inadequate,"$30,000 to $39,999",159,159.0,ok
2021,Housing Adequacy,Severely inadequate,"$40,000 to $49,999",147,147.0,ok
2021,Housing Adequacy,Severely inadequate,"$50,000 to $59,999",169,169.0,ok
2021,Housing Adequacy,Severely inadequate,"$60,000 to $79,999",162,162.0,ok
2021,Housing Adequacy,Severely inadequate,"$80,000 to $99,999",84,84.0,ok
2021,Housing Adequacy,Severely inadequate,"Less than $10,000",388,388.0,ok
2021,Housing Adequacy,Upkeep,"$10,000 to $19,999",45,45.0,ok
2021,Housing Adequacy,Upkeep,"$100,000 to $119,999",.,,blank_or_na
2021,Housing Adequacy,Upkeep,"$120,000 to $139,999",S,,suppressed
2021,Housing Adequacy,Upkeep,"$140,000 to $159,999",S,,suppressed
2021,Housing Adequacy,Upkeep,"$160,000 to $179,999",.,,blank_or_na
2021,Housing Adequacy,Upkeep,"$180,000 to $199,999",.,,blank_or_na
2021,Housing Adequacy,Upkeep,"$20,000 to $29,999",51,51.0,ok
2021,Housing Adequacy,Upkeep,"$200,000 or more",S,,suppressed
2021,Housing Adequacy,Upkeep,"$30,000 to $39,999",S,,suppressed
2021,Housing Adequacy,Upkeep,"$40,000 to $49,999",S,,suppressed
2021,Housing Adequacy,Upkeep,"$50,000 to $59,999",S,,suppressed
2021,Housing Adequacy,Upkeep,"$60,000 to $79,999",S,,suppressed
2021,Housing Adequacy,Upkeep,"$80,000 to $99,999",S,,suppressed
2021,Housing Adequacy,Upkeep,"Less than $10,000",91,91.0,ok
2021,Mold,Basement,"$10,000 to $19,999",40,40.0,ok
2021,Mold,Basement,"$100,000 to $119,999",S,,suppressed
2021,Mold,Basement,"$120,000 to $139,999",S,,suppressed
2021,Mold,Basement,"$140,000 to $159,999",S,,suppressed
2021,Mold,Basement,"$160,000 to $179,999",S,,suppressed
2021,Mold,Basement,"$180,000 to $199,999",S,,suppressed
2021,Mold,Basement,"$20,000 to $29,999",41,41.0,ok
2021,Mold,Basement,"$200,000 or more",S,,suppressed
2021,Mold,Basement,"$30,000 to $39,999",S,,suppressed
2021,Mold,Basement,"$40,000 to $49,999",51,51.0,ok
2021,Mold,Basement,"$50,000 to $59,999",S,,suppressed
2021,Mold,Basement,"$60,000 to $79,999",61,61.0,ok
2021,Mold,Basement,"$80,000 to $99,999",S,,suppressed
2021,Mold,Basement,"Less than $10,000",S,,suppressed
2021,Mold,Bathroom(s),"$10,000 to $19,999",235,235.0,ok
2021,Mold,Bathroom(s),"$100,000 to $119,999",93,93.0,ok
2021,Mold,Bathroom(s),"$120,000 to $139,999",51,51.0,ok
2021,Mold,Bathroom(s),"$140,000 to $159,999",40,40.0,ok
2021,Mold,Bathroom(s),"$160,000 to $179,999",S,,suppressed
2021,Mold,Bathroom(s),"$180,000 to $199,999",S,,suppressed
2021,Mold,Bathroom(s),"$20,000 to $29,999",233,233.0,ok
2021,Mold,Bathroom(s),"$200,000 or more",54,54.0,ok
2021,Mold,Bathroom(s),"$30,000 to $39,999",174,174.0,ok
2021,Mold,Bathroom(s),"$40,000 to $49,999",221,221.0,ok
2021,Mold,Bathroom(s),"$50,000 to $59,999",169,169.0,ok
2021,Mold,Bathroom(s),"$60,000 to $79,999",175,175.0,ok
2021,Mold,Bathroom(s),"$80,000 to $99,999",120,120.0,ok
2021,Mold,Bathroom(s),"Less than $10,000",282,282.0,ok
2021,Mold,Bedroom(s),"$10,000 to $19,999",129,129.0,ok
2021,Mold,Bedroom(s),"$100,000 to $119,999",38,38.0,ok
2021,Mold,Bedroom(s),"$120,000 to $139,999",S,,suppressed
2021,Mold,Bedroom(s),"$140,000 to $159,999",S,,suppressed
2021,Mold,Bedroom(s),"$160,000 to $179,999",S,,suppressed
2021,Mold,Bedroom(s),"$180,000 to $199,999",S,,suppressed
2021,Mold,Bedroom(s),"$20,000 to $29,999",122,122.0,ok
2021,Mold,Bedroom(s),"$200,000 or more",S,,suppressed
2021,Mold,Bedroom(s),"$30,000 to $39,999",74,74.0,ok
2021,Mold,Bedroom(s),"$40,000 to $49,999",94,94.0,ok
2021,Mold,Bedroom(s),"$50,000 to $59,999",83,83.0,ok
2021,Mold,Bedroom(s),"$60,000 to $79,999",100,100.0,ok
2021,Mold,Bedroom(s),"$80,000 to $99,999",68,68.0,ok
2021,Mold,Bedroom(s),"Less than $10,000",166,166.0,ok
2021,Mold,Housing units with mold in last 12 months,"$10,000 to $19,999",443,443.0,ok
2021,Mold,Housing units with mold in last 12 months,"$100,000 to $119,999",208,208.0,ok
2021,Mold,Housing units with mold in last 12 months,"$120,000 to $139,999",143,143.0,ok
2021,Mold,Housing units with mold in last 12 months,"$140,000 to $159,999",101,101.0,ok
2021,Mold,Housing units with mold in last 12 months,"$160,000 to $179,999",55,55.0,ok
2021,Mold,Housing units with mold in last 12 months,"$180,000 to $199,999",33,33.0,ok
2021,Mold,Housing units with mold in last 12 months,"$20,000 to $29,999",452,452.0,ok
2021,Mold,Housing units with mold in last 12 months,"$200,000 or more",138,138.0,ok
2021,Mold,Housing units with mold in last 12 months,"$30,000 to $39,999",347,347.0,ok
2021,Mold,Housing units with mold in last 12 months,"$40,000 to $49,999",381,381.0,ok
2021,Mold,Housing units with mold in last 12 months,"$50,000 to $59,999",352,352.0,ok
2021,Mold,Housing units with mold in last 12 months,"$60,000 to $79,999",403,403.0,ok
2021,Mold,Housing units with mold in last 12 months,"$80,000 to $99,999",248,248.0,ok
2021,Mold,Housing units with mold in last 12 months,"Less than $10,000",525,525.0,ok
2021,Mold,Kitchen,"$10,000 to $19,999",98,98.0,ok
2021,Mold,Kitchen,"$100,000 to $119,999",S,,suppressed
2021,Mold,Kitchen,"$120,000 to $139,999",S,,suppressed
2021,Mold,Kitchen,"$140,000 to $159,999",S,,suppressed
2021,Mold,Kitchen,"$160,000 to $179,999",S,,suppressed
2021,Mold,Kitchen,"$180,000 to $199,999",S,,suppressed
2021,Mold,Kitchen,"$20,000 to $29,999",85,85.0,ok
2021,Mold,Kitchen,"$200,000 or more",S,,suppressed
2021,Mold,Kitchen,"$30,000 to $39,999",68,68.0,ok
2021,Mold,Kitchen,"$40,000 to $49,999",93,93.0,ok
2021,Mold,Kitchen,"$50,000 to $59,999",88,88.0,ok
2021,Mold,Kitchen,"$60,000 to $79,999",103,103.0,ok
2021,Mold,Kitchen,"$80,000 to $99,999",S,,suppressed
2021,Mold,Kitchen,"Less than $10,000",145,145.0,ok
2021,Mold,Living room,"$10,000 to $19,999",80,80.0,ok
2021,Mold,Living room,"$100,000 to $119,999",S,,suppressed
2021,Mold,Living room,"$120,000 to $139,999",S,,suppressed
2021,Mold,Living room,"$140,000 to $159,999",S,,suppressed
2021,Mold,Living room,"$160,000 to $179,999",S,,suppressed
2021,Mold,Living room,"$180,000 to $199,999",S,,suppressed
2021,Mold,Living room,"$20,000 to $29,999",82,82.0,ok
2021,Mold,Living room,"$200,000 or more",S,,suppressed
2021,Mold,Living room,"$30,000 to $39,999",47,47.0,ok
2021,Mold,Living room,"$40,000 to $49,999",64,64.0,ok
2021,Mold,Living room,"$50,000 to $59,999",41,41.0,ok
2021,Mold,Living room,"$60,000 to $79,999",39,39.0,ok
2021,Mold,Living room,"$80,000 to $99,999",S,,suppressed
2021,Mold,Living room,"Less than $10,000",125,125.0,ok
2021,Mold,Not reported,"$10,000 to $19,999",110,110.0,ok
2021,Mold,Not reported,"$100,000 to $119,999",65,65.0,ok
2021,Mold,Not reported,"$120,000 to $139,999",S,,suppressed
2021,Mold,Not reported,"$140,000 to $159,999",S,,suppressed
2021,Mold,Not reported,"$160,000 to $179,999",S,,suppressed
2021,Mold,Not reported,"$180,000 to $199,999",S,,suppressed
2021,Mold,Not reported,"$20,000 to $29,999",65,65.0,ok
2021,Mold,Not reported,"$200,000 or more",63,63.0,ok
2021,Mold,Not reported,"$30,000 to $39,999",53,53.0,ok
2021,Mold,Not reported,"$40,000 to $49,999",78,78.0,ok
2021,Mold,Not reported,"$50,000 to $59,999",66,66.0,ok
2021,Mold,Not reported,"$60,000 to $79,999",122,122.0,ok
2021,Mold,Not reported,"$80,000 to $99,999",88,88.0,ok
2021,Mold,Not reported,"Less than $10,000",113,113.0,ok
2021,Mold,Other room,"$10,000 to $19,999",43,43.0,ok
2021,Mold,Other room,"$100,000 to $119,999",48,48.0,ok
2021,Mold,Other room,"$120,000 to $139,999",41,41.0,ok
2021,Mold,Other room,"$140,000 to $159,999",S,,suppressed
2021,Mold,Other room,"$160,000 to $179,999",S,,suppressed
2021,Mold,Other room,"$180,000 to $199,999",S,,suppressed
2021,Mold,Other room,"$20,000 to $29,999",59,59.0,ok
2021,Mold,Other room,"$200,000 or more",S,,suppressed
2021,Mold,Other room,"$30,000 to $39,999",57,57.0,ok
2021,Mold,Other room,"$40,000 to $49,999",36,36.0,ok
2021,Mold,Other room,"$50,000 to $59,999",62,62.0,ok
2021,Mold,Other room,"$60,000 to $79,999",58,58.0,ok
2021,Mold,Other room,"$80,000 to $99,999",51,51.0,ok
2021,Mold,Other room,"Less than $10,000",93,93.0,ok
